timestamp,road_id,intersection_id,vehicle_count,average_speed,road_occupancy,traffic_density,rainfall,temperature,weather_condition,accident,construction,road_closure,event,signal_failure,day_of_week,hour,congestion_risk,congestion
2026-08-03 02:45:00,METRO-01,J13,426,8.0,27.9,29.6,0.0,32.9,Clear,0,0,1,0,0,0,2,46,0
2026-08-03 02:45:00,METRO-02,J10,382,35.7,25.1,26.5,0.0,25.2,Clear,0,0,0,0,0,0,2,20,0
2026-08-03 02:45:00,METRO-03,J12,340,36.7,22.8,23.6,0.0,33.9,Clear,0,0,0,0,0,0,2,17,0
2026-08-03 02:45:00,METRO-04,J05,395,25.4,27.4,27.4,10.0,25.7,Rainy,0,0,0,0,0,0,2,44,0
2026-08-03 02:45:00,METRO-05,J11,406,35.1,26.9,28.2,0.0,26.2,Clear,0,0,0,0,0,0,2,21,0
2026-08-03 02:45:00,METRO-06,J18,397,35.3,24.9,27.6,0.0,24.2,Clear,0,0,0,0,0,0,2,21,0
2026-08-03 02:45:00,METRO-07,J18,419,8.0,27.8,29.1,0.0,22.4,Clear,0,0,1,1,0,0,2,45,0
2026-08-03 02:45:00,METRO-08,J18,438,34.4,28.8,30.4,0.0,29.8,Clear,0,0,0,0,0,0,2,23,0
2026-08-03 02:45:00,METRO-09,J20,339,36.8,20.4,23.5,0.0,29.5,Clear,0,0,0,0,0,0,2,17,0
2026-08-03 03:00:00,NH16-01,J09,682,58.9,32.5,31.6,0.0,28.5,Clear,0,0,0,0,0,0,3,20,0
2026-08-03 03:00:00,NH16-02,J03,722,58.3,28.8,33.4,0.0,22.8,Clear,0,1,0,0,0,0,3,21,0
2026-08-03 03:00:00,NH16-03,J15,730,58.2,32.2,33.8,0.0,26.7,Clear,0,0,0,0,0,0,3,21,0
2026-08-03 03:00:00,NH16-04,J08,664,59.3,29.2,30.7,0.0,26.8,Clear,0,0,0,0,0,0,3,19,0
2026-08-03 03:00:00,NH16-05,J15,697,58.7,29.5,32.3,0.0,31.3,Clear,0,0,0,0,0,0,3,20,0
2026-08-03 03:00:00,NH16-06,J03,641,59.6,26.8,29.7,0.0,32.9,Clear,0,0,0,0,0,0,3,19,0
2026-08-03 03:00:00,NH16-07,J12,585,60.5,27.1,27.1,0.0,22.8,Clear,0,0,0,0,0,0,3,17,0
2026-08-03 03:00:00,NH16-08,J03,541,61.2,23.0,25.0,0.0,32.2,Clear,0,0,0,0,0,0,3,16,0
2026-08-03 03:00:00,NH16-09,J15,683,58.9,31.0,31.6,0.0,29.0,Clear,0,0,0,0,0,0,3,20,0
2026-08-03 03:00:00,NH16-10,J18,681,59.0,27.9,31.5,0.0,33.3,Clear,0,0,0,0,0,0,3,20,0
2026-08-03 03:00:00,ORR-01,J02,560,50.9,24.5,25.9,0.0,30.1,Clear,0,0,0,0,0,0,3,17,0
2026-08-03 03:00:00,ORR-02,J16,585,36.1,24.0,27.1,38.9,23.5,Rainy,0,0,0,0,0,0,3,43,0
2026-08-03 03:00:00,ORR-03,J14,597,50.3,26.6,27.6,0.0,33.1,Clear,0,0,0,0,0,0,3,18,0
2026-08-03 03:00:00,ORR-04,J19,730,48.2,31.0,33.8,0.0,33.6,Clear,0,0,0,0,0,0,3,23,0
2026-08-03 03:00:00,ORR-05,J08,648,49.5,29.3,30.0,0.0,33.7,Clear,0,0,0,0,0,0,3,20,0
2026-08-03 03:00:00,ORR-06,J17,813,25.4,36.7,37.6,0.0,30.2,Clear,1,0,0,0,0,0,3,59,0
2026-08-03 03:00:00,ORR-07,J10,694,48.8,33.0,32.1,0.0,28.4,Clear,0,0,0,0,0,0,3,21,0
2026-08-03 03:00:00,ORR-08,J20,616,40.6,29.9,28.5,21.8,30.5,Rainy,0,0,0,0,0,0,3,40,0
2026-08-03 03:00:00,ORR-09,J16,684,48.9,29.4,31.7,0.0,32.4,Clear,0,0,0,1,0,0,3,21,0
2026-08-03 03:00:00,ORR-10,J05,653,35.4,27.5,30.2,13.1,22.8,Rainy,0,0,0,0,0,0,3,44,0
2026-08-03 03:00:00,ORR-11,J09,566,50.8,26.9,26.2,0.0,26.0,Clear,0,0,0,1,0,0,3,17,0
2026-08-03 03:00:00,ORR-12,J01,646,49.5,26.3,29.9,0.0,32.6,Clear,0,0,0,0,0,0,3,20,0
2026-08-03 03:00:00,CBD-01,J19,424,24.8,29.8,29.4,14.7,22.8,Rainy,0,0,0,0,0,0,3,46,0
2026-08-03 03:00:00,CBD-02,J10,479,21.8,31.7,33.3,26.9,32.2,Rainy,0,0,0,0,0,0,3,50,0
2026-08-03 03:00:00,CBD-03,J18,363,36.2,25.4,25.2,0.0,31.5,Clear,0,0,0,0,0,0,3,19,0
2026-08-03 03:00:00,CBD-04,J18,468,23.2,31.1,32.5,5.5,32.9,Rainy,0,0,0,0,0,0,3,49,0
2026-08-03 03:00:00,CBD-05,J04,365,36.1,23.2,25.3,0.0,32.4,Clear,0,0,0,0,0,0,3,19,0
2026-08-03 03:00:00,CBD-06,J09,422,34.7,28.7,29.3,0.0,25.3,Clear,0,0,0,0,0,0,3,22,0
2026-08-03 03:00:00,CBD-07,J18,488,24.8,34.1,33.9,25.7,26.2,Rainy,0,0,0,0,0,0,3,48,0
2026-08-03 03:00:00,CBD-08,J17,372,25.7,27.1,25.8,36.0,25.0,Rainy,0,0,0,0,0,0,3,43,0
2026-08-03 03:00:00,CBD-09,J20,379,20.7,27.5,26.3,0.0,26.7,Clear,0,0,0,0,1,0,3,33,0
2026-08-03 03:00:00,CBD-10,J07,451,34.0,31.5,31.3,0.0,32.3,Clear,0,0,0,0,0,0,3,23,0
2026-08-03 03:00:00,METRO-01,J11,377,35.8,25.5,26.2,0.0,30.1,Clear,0,0,0,0,0,0,3,19,0
2026-08-03 03:00:00,METRO-02,J06,372,36.0,25.6,25.8,0.0,24.2,Clear,0,0,0,0,0,0,3,19,0
2026-08-03 03:00:00,METRO-03,J20,478,33.4,32.7,33.2,0.0,29.2,Clear,0,0,0,0,0,0,3,25,0
2026-08-03 03:00:00,METRO-04,J08,458,33.9,27.7,31.8,0.0,23.4,Clear,0,0,0,0,0,0,3,24,0
2026-08-03 03:00:00,METRO-05,J07,402,35.2,25.6,27.9,0.0,29.9,Clear,0,0,0,0,0,0,3,21,0
2026-08-03 03:00:00,METRO-06,J16,423,34.7,29.8,29.4,0.0,22.7,Clear,0,1,0,0,0,0,3,22,0
2026-08-03 03:00:00,METRO-07,J18,477,33.4,34.2,33.1,0.0,24.3,Clear,0,0,0,0,0,0,3,25,0
2026-08-03 03:00:00,METRO-08,J11,395,35.4,25.4,27.4,0.0,27.7,Clear,0,1,0,0,0,0,3,20,0
2026-08-03 03:00:00,METRO-09,J20,429,34.6,26.7,29.8,0.0,28.1,Clear,0,0,0,0,0,0,3,22,0
2026-08-03 03:15:00,NH16-01,J02,705,46.3,31.9,32.6,27.1,28.3,Rainy,0,0,0,0,0,0,3,43,0
2026-08-03 03:15:00,NH16-02,J15,768,57.5,30.3,35.6,0.0,30.9,Clear,0,1,0,0,0,0,3,23,0
2026-08-03 03:15:00,NH16-03,J11,791,57.2,38.3,36.6,0.0,25.9,Clear,0,0,0,0,0,0,3,23,0
2026-08-03 03:15:00,NH16-04,J15,899,55.4,42.0,41.6,0.0,27.8,Clear,0,0,0,0,0,0,3,27,0
2026-08-03 03:15:00,NH16-05,J19,904,19.4,39.4,41.9,27.8,24.0,Rainy,1,0,0,0,0,0,3,82,1
2026-08-03 03:15:00,NH16-06,J16,877,55.8,35.9,40.6,0.0,26.3,Clear,0,0,0,0,0,0,3,26,0
2026-08-03 03:15:00,NH16-07,J14,780,57.4,35.8,36.1,0.0,30.9,Clear,0,0,0,0,0,0,3,23,0
2026-08-03 03:15:00,NH16-08,J03,706,58.6,30.9,32.7,0.0,25.8,Clear,0,0,0,0,0,0,3,21,0
2026-08-03 03:15:00,NH16-09,J08,768,57.5,34.1,35.6,0.0,23.0,Clear,0,0,0,0,0,0,3,23,0
2026-08-03 03:15:00,NH16-10,J12,826,41.6,33.4,38.2,0.0,33.9,Clear,0,0,0,0,1,0,3,33,0
2026-08-03 03:15:00,ORR-01,J16,785,20.0,34.5,36.3,0.0,24.6,Clear,0,0,1,0,0,0,3,43,0
2026-08-03 03:15:00,ORR-02,J15,789,47.2,34.5,36.5,0.0,26.2,Clear,0,0,0,0,0,0,3,24,0
2026-08-03 03:15:00,ORR-03,J07,730,48.2,34.9,33.8,0.0,28.3,Clear,0,0,0,0,0,0,3,23,0
2026-08-03 03:15:00,ORR-04,J10,718,38.3,34.8,33.2,27.5,30.8,Rainy,0,0,0,0,0,0,3,44,0
2026-08-03 03:15:00,ORR-05,J05,852,46.2,39.2,39.4,0.0,27.4,Clear,0,0,0,0,0,0,3,26,0
2026-08-03 03:15:00,ORR-06,J10,824,38.4,38.1,38.1,32.7,32.7,Rainy,0,0,0,0,0,0,3,46,0
2026-08-03 03:15:00,ORR-07,J02,856,46.1,36.5,39.6,0.0,26.0,Clear,0,0,0,0,0,0,3,27,0
2026-08-03 03:15:00,ORR-08,J19,887,45.6,40.9,41.1,0.0,24.3,Clear,0,0,0,0,0,0,3,28,0
2026-08-03 03:15:00,ORR-09,J11,879,45.8,41.6,40.7,0.0,26.6,Clear,0,0,0,0,0,0,3,27,0
2026-08-03 03:15:00,ORR-10,J07,772,47.5,36.7,35.7,0.0,26.2,Clear,0,0,0,0,0,0,3,24,0
2026-08-03 03:15:00,ORR-11,J18,803,34.3,34.2,37.2,12.5,22.3,Rainy,0,0,0,0,0,0,3,48,0
2026-08-03 03:15:00,ORR-12,J04,913,36.5,43.5,42.3,8.5,22.3,Rainy,0,0,0,0,0,0,3,49,0
2026-08-03 03:15:00,CBD-01,J16,505,8.0,31.0,35.1,0.0,33.3,Clear,0,0,1,0,0,0,3,48,0
2026-08-03 03:15:00,CBD-02,J18,488,33.1,33.6,33.9,0.0,31.7,Clear,0,0,0,0,0,0,3,25,0
2026-08-03 03:15:00,CBD-03,J13,545,8.0,35.8,37.8,14.1,29.4,Rainy,0,0,0,0,1,0,3,64,0
2026-08-03 03:15:00,CBD-04,J16,543,31.8,34.0,37.7,0.0,29.5,Clear,0,0,0,0,0,0,3,28,0
2026-08-03 03:15:00,CBD-05,J14,583,30.8,37.2,40.5,0.0,28.9,Clear,0,0,0,0,0,0,3,30,0
2026-08-03 03:15:00,CBD-06,J15,541,31.8,32.0,37.6,0.0,32.2,Clear,0,0,0,0,0,0,3,28,0
2026-08-03 03:15:00,CBD-07,J02,479,33.3,33.0,33.3,0.0,33.9,Clear,0,0,0,0,0,0,3,25,0
2026-08-03 03:15:00,CBD-08,J11,545,31.8,35.7,37.8,0.0,25.4,Clear,0,0,0,0,0,0,3,28,0
2026-08-03 03:15:00,CBD-09,J16,602,30.4,42.3,41.8,0.0,29.5,Clear,0,0,0,0,0,0,3,31,0
2026-08-03 03:15:00,CBD-10,J14,481,33.3,32.5,33.4,0.0,24.1,Clear,0,0,0,0,0,0,3,25,0
2026-08-03 03:15:00,METRO-01,J03,744,8.0,46.8,51.7,39.2,23.4,Rainy,1,0,0,0,0,0,3,91,1
2026-08-03 03:15:00,METRO-02,J20,600,30.4,42.4,41.7,0.0,22.6,Clear,0,0,0,0,0,0,3,31,0
2026-08-03 03:15:00,METRO-03,J14,461,25.6,30.4,32.0,9.1,31.8,Rainy,0,0,0,0,0,0,3,46,0
2026-08-03 03:15:00,METRO-04,J15,747,8.0,48.9,51.9,0.0,23.8,Clear,1,0,0,0,0,0,3,76,1
2026-08-03 03:15:00,METRO-05,J04,549,31.7,37.1,38.1,0.0,26.1,Clear,0,0,0,0,0,0,3,28,0
2026-08-03 03:15:00,METRO-06,J07,550,20.8,39.8,38.2,16.3,30.2,Rainy,0,0,0,0,0,0,3,53,0
2026-08-03 03:15:00,METRO-07,J08,536,32.0,31.7,37.2,0.0,29.1,Clear,0,0,0,0,0,0,3,28,0
2026-08-03 03:15:00,METRO-08,J08,467,33.7,28.7,32.4,0.0,31.2,Clear,0,0,0,0,0,0,3,24,0
2026-08-03 03:15:00,METRO-09,J09,540,18.4,36.5,37.5,0.0,31.3,Clear,0,0,0,0,1,0,3,40,0
2026-08-03 03:30:00,NH16-01,J17,455,62.6,20.8,21.1,0.0,24.5,Clear,0,0,0,0,0,0,3,13,0
2026-08-03 03:30:00,NH16-02,J05,470,62.4,22.7,21.8,0.0,32.3,Clear,0,0,0,0,0,0,3,14,0
2026-08-03 03:30:00,NH16-03,J08,539,61.2,22.3,25.0,0.0,27.6,Clear,0,0,0,0,0,0,3,16,0
2026-08-03 03:30:00,NH16-04,J18,469,62.4,20.2,21.7,0.0,30.9,Clear,0,0,0,0,0,0,3,14,0
2026-08-03 03:30:00,NH16-05,J10,546,61.1,24.6,25.3,0.0,23.0,Clear,0,0,0,0,0,0,3,16,0
2026-08-03 03:30:00,NH16-06,J03,502,61.9,24.2,23.2,0.0,29.6,Clear,0,0,0,0,0,0,3,15,0
2026-08-03 03:30:00,NH16-07,J02,491,62.1,21.9,22.7,0.0,32.9,Clear,0,0,0,0,0,0,3,14,0
2026-08-03 03:30:00,NH16-08,J16,408,63.4,19.1,18.9,0.0,25.8,Clear,0,0,0,0,0,0,3,12,0
2026-08-03 03:30:00,NH16-09,J03,427,63.1,19.9,19.8,0.0,25.0,Clear,0,0,0,0,0,0,3,12,0
2026-08-03 03:30:00,NH16-10,J20,533,61.4,22.4,24.7,0.0,28.3,Clear,0,0,0,1,0,0,3,16,0
2026-08-03 03:30:00,ORR-01,J10,460,52.5,21.5,21.3,0.0,22.7,Clear,0,0,0,0,0,0,3,14,0
2026-08-03 03:30:00,ORR-02,J19,425,53.1,17.6,19.7,0.0,27.9,Clear,0,0,0,0,0,0,3,13,0
2026-08-03 03:30:00,ORR-03,J09,487,52.1,19.5,22.5,0.0,26.6,Clear,0,1,0,0,0,0,3,15,0
2026-08-03 03:30:00,ORR-04,J12,530,51.4,23.4,24.5,0.0,24.0,Clear,0,0,0,0,0,0,3,16,0
2026-08-03 03:30:00,ORR-05,J09,479,52.2,22.9,22.2,0.0,24.8,Clear,0,1,0,0,0,0,3,15,0
2026-08-03 03:30:00,ORR-06,J05,459,52.6,19.5,21.2,0.0,32.3,Clear,0,0,0,0,0,0,3,14,0
2026-08-03 03:30:00,ORR-07,J09,462,52.5,22.3,21.4,0.0,25.0,Clear,0,0,0,0,0,0,3,14,0
2026-08-03 03:30:00,ORR-08,J02,455,52.6,20.1,21.1,0.0,30.3,Clear,0,0,0,0,0,0,3,14,0
2026-08-03 03:30:00,ORR-09,J11,514,51.7,21.5,23.8,0.0,28.3,Clear,0,0,0,0,0,0,3,16,0
2026-08-03 03:30:00,ORR-10,J17,557,22.4,26.9,25.8,0.0,22.8,Clear,1,0,0,0,0,0,3,56,0
2026-08-03 03:30:00,ORR-11,J20,521,51.6,23.0,24.1,0.0,24.3,Clear,0,0,0,0,0,0,3,16,0
2026-08-03 03:30:00,ORR-12,J09,465,52.5,21.5,21.5,0.0,25.0,Clear,0,0,0,0,0,0,3,14,0
2026-08-03 03:30:00,CBD-01,J13,319,37.2,19.1,22.2,0.0,24.6,Clear,0,0,0,0,0,0,3,16,0
2026-08-03 03:30:00,CBD-02,J03,357,36.3,22.1,24.8,0.0,22.9,Clear,0,0,0,0,0,0,3,18,0
2026-08-03 03:30:00,CBD-03,J05,280,38.2,17.7,19.4,0.0,29.1,Clear,0,0,0,0,0,0,3,14,0
2026-08-03 03:30:00,CBD-04,J04,308,9.7,21.3,21.4,0.0,28.0,Clear,0,1,1,0,0,0,3,41,0
2026-08-03 03:30:00,CBD-05,J03,300,25.7,19.7,20.8,38.8,26.7,Rainy,0,0,0,0,0,0,3,41,0
2026-08-03 03:30:00,CBD-06,J16,353,36.4,23.8,24.5,0.0,33.7,Clear,0,0,0,0,0,0,3,18,0
2026-08-03 03:30:00,CBD-07,J01,351,36.5,22.8,24.4,0.0,27.3,Clear,0,0,0,0,0,0,3,18,0
2026-08-03 03:30:00,CBD-08,J13,307,27.7,21.7,21.3,5.1,30.2,Rainy,0,0,0,0,0,0,3,39,0
2026-08-03 03:30:00,CBD-09,J18,346,36.6,24.1,24.0,0.0,30.0,Clear,0,0,0,0,0,0,3,18,0
2026-08-03 03:30:00,CBD-10,J10,297,37.8,18.5,20.6,0.0,32.2,Clear,0,0,0,0,0,0,3,15,0
2026-08-03 03:30:00,METRO-01,J06,343,36.7,24.5,23.8,0.0,28.9,Clear,0,0,0,0,0,0,3,18,0
2026-08-03 03:30:00,METRO-02,J06,307,26.1,21.2,21.3,37.0,26.0,Rainy,0,0,0,0,0,0,3,41,0
2026-08-03 03:30:00,METRO-03,J03,344,36.6,23.5,23.9,0.0,26.5,Clear,0,0,0,0,0,0,3,18,0
2026-08-03 03:30:00,METRO-04,J05,270,38.4,18.1,18.8,0.0,25.9,Clear,0,0,0,0,0,0,3,14,0
2026-08-03 03:30:00,METRO-05,J10,340,36.7,20.3,23.6,0.0,33.0,Clear,0,0,0,0,0,0,3,17,0
2026-08-03 03:30:00,METRO-06,J15,284,25.6,17.0,19.7,42.1,25.4,Rainy,0,0,0,0,0,0,3,41,0
2026-08-03 03:30:00,METRO-07,J02,327,26.9,22.6,22.7,18.7,32.6,Rainy,0,0,0,0,0,0,3,41,0
2026-08-03 03:30:00,METRO-08,J20,285,38.1,19.2,19.8,0.0,33.1,Clear,0,0,0,0,0,0,3,15,0
2026-08-03 03:30:00,METRO-09,J05,314,37.4,21.6,21.8,0.0,32.2,Clear,0,0,0,0,0,0,3,16,0
2026-08-03 03:45:00,NH16-01,J04,377,63.9,17.4,17.5,0.0,25.3,Clear,0,0,0,0,0,0,3,11,0
2026-08-03 03:45:00,NH16-02,J07,415,63.3,19.4,19.2,0.0,33.0,Clear,0,0,0,0,0,0,3,12,0
2026-08-03 03:45:00,NH16-03,J20,403,63.5,18.0,18.7,0.0,30.4,Clear,0,0,0,0,0,0,3,12,0
2026-08-03 03:45:00,NH16-04,J08,413,55.2,19.8,19.1,17.3,23.4,Rainy,0,0,0,0,0,0,3,32,0
2026-08-03 03:45:00,NH16-05,J07,377,63.9,15.4,17.5,0.0,31.5,Clear,0,0,0,0,0,0,3,11,0
2026-08-03 03:45:00,NH16-06,J15,380,63.8,18.4,17.6,0.0,31.4,Clear,0,0,0,0,0,0,3,11,0
2026-08-03 03:45:00,NH16-07,J07,408,63.4,19.7,18.9,0.0,32.7,Clear,0,0,0,0,0,0,3,12,0
2026-08-03 03:45:00,NH16-08,J05,385,45.8,15.9,17.8,0.0,29.3,Clear,0,0,0,0,1,0,3,21,0
2026-08-03 03:45:00,NH16-09,J16,526,31.4,24.2,24.4,21.3,29.6,Rainy,1,0,0,0,0,0,3,68,1
2026-08-03 03:45:00,NH16-10,J14,324,64.8,15.5,15.0,0.0,26.6,Clear,0,0,0,0,0,0,3,9,0
2026-08-03 03:45:00,ORR-01,J17,402,43.3,18.5,18.6,20.6,26.5,Rainy,0,0,0,0,0,0,3,34,0
2026-08-03 03:45:00,ORR-02,J08,417,26.7,17.8,19.3,0.0,31.5,Clear,0,0,1,0,0,0,3,30,0
2026-08-03 03:45:00,ORR-03,J08,371,54.0,15.3,17.2,0.0,23.2,Clear,0,0,0,0,0,0,3,11,0
2026-08-03 03:45:00,ORR-04,J18,363,43.1,15.0,16.8,13.4,28.2,Rainy,0,0,0,0,0,0,3,33,0
2026-08-03 03:45:00,ORR-05,J01,418,53.2,18.5,19.4,0.0,31.3,Clear,0,0,0,0,0,0,3,13,0
2026-08-03 03:45:00,ORR-06,J07,324,54.8,13.2,15.0,0.0,31.4,Clear,0,0,0,0,0,0,3,10,0
2026-08-03 03:45:00,ORR-07,J09,385,53.8,16.3,17.8,0.0,27.5,Clear,0,0,0,0,0,0,3,12,0
2026-08-03 03:45:00,ORR-08,J04,355,54.3,14.5,16.4,0.0,27.2,Clear,0,1,0,0,0,0,3,11,0
2026-08-03 03:45:00,ORR-09,J16,338,54.5,15.4,15.6,0.0,22.0,Clear,0,0,0,0,0,0,3,10,0
2026-08-03 03:45:00,ORR-10,J03,466,25.2,18.8,21.6,0.0,22.4,Clear,1,1,0,0,0,0,3,52,0
2026-08-03 03:45:00,ORR-11,J18,417,53.2,19.1,19.3,0.0,28.8,Clear,0,0,0,0,0,0,3,13,0
2026-08-03 03:45:00,ORR-12,J19,390,53.7,16.5,18.1,0.0,26.1,Clear,0,0,0,0,0,0,3,12,0
2026-08-03 03:45:00,CBD-01,J11,270,38.4,17.3,18.8,0.0,33.8,Clear,0,0,0,0,0,0,3,14,0
2026-08-03 03:45:00,CBD-02,J17,255,38.8,16.9,17.7,0.0,22.1,Clear,0,0,0,0,0,0,3,13,0
2026-08-03 03:45:00,CBD-03,J19,280,38.2,16.6,19.4,0.0,29.3,Clear,0,0,0,0,0,0,3,14,0
2026-08-03 03:45:00,CBD-04,J02,240,39.2,17.3,16.7,0.0,23.3,Clear,0,0,0,0,0,0,3,12,0
2026-08-03 03:45:00,CBD-05,J08,224,39.5,14.5,15.6,0.0,29.6,Clear,0,0,0,0,0,0,3,11,0
2026-08-03 03:45:00,CBD-06,J11,262,28.7,16.5,18.2,14.7,30.8,Rainy,0,0,0,0,0,0,3,37,0
2026-08-03 03:45:00,CBD-07,J09,226,8.0,15.0,15.7,38.9,27.4,Rainy,0,0,0,0,1,0,3,54,0
2026-08-03 03:45:00,CBD-08,J05,233,39.3,14.7,16.2,0.0,29.3,Clear,0,0,0,0,0,0,3,12,0
2026-08-03 03:45:00,CBD-09,J15,275,38.3,17.3,19.1,0.0,28.3,Clear,0,0,0,0,0,0,3,14,0
2026-08-03 03:45:00,CBD-10,J16,280,30.2,19.7,19.4,38.6,32.4,Rainy,0,0,0,0,0,0,3,36,0
2026-08-03 03:45:00,METRO-01,J10,260,8.0,16.6,18.1,0.0,24.0,Clear,0,0,1,0,0,0,3,41,0
2026-08-03 03:45:00,METRO-02,J14,262,30.0,16.4,18.2,34.4,23.6,Rainy,0,0,0,0,0,0,3,36,0
2026-08-03 03:45:00,METRO-03,J06,263,38.6,18.4,18.3,0.0,29.5,Clear,0,0,0,0,0,0,3,13,0
2026-08-03 03:45:00,METRO-04,J10,285,38.1,19.3,19.8,0.0,29.5,Clear,0,0,0,0,0,0,3,15,0
2026-08-03 03:45:00,METRO-05,J04,258,38.7,17.2,17.9,0.0,24.9,Clear,0,0,0,0,0,0,3,13,0
2026-08-03 03:45:00,METRO-06,J09,260,38.7,17.2,18.1,0.0,29.6,Clear,0,0,0,0,0,0,3,13,0
2026-08-03 03:45:00,METRO-07,J16,269,38.5,18.9,18.7,0.0,25.6,Clear,0,0,0,0,0,0,3,14,0
2026-08-03 03:45:00,METRO-08,J17,235,39.3,15.8,16.3,0.0,23.9,Clear,0,0,0,0,0,0,3,12,0
2026-08-03 03:45:00,METRO-09,J19,253,26.8,16.6,17.6,38.9,23.5,Rainy,0,0,0,0,0,0,3,39,0
2026-08-03 04:00:00,NH16-01,J14,530,61.4,25.1,24.5,0.0,23.2,Clear,0,0,0,0,0,0,4,15,0
2026-08-03 04:00:00,NH16-02,J20,596,60.3,28.4,27.6,0.0,28.2,Clear,0,0,0,0,0,0,4,17,0
2026-08-03 04:00:00,NH16-03,J08,577,60.7,23.6,26.7,0.0,31.8,Clear,0,0,0,0,0,0,4,17,0
2026-08-03 04:00:00,NH16-04,J04,514,61.7,23.6,23.8,0.0,24.3,Clear,0,0,0,0,0,0,4,15,0
2026-08-03 04:00:00,NH16-05,J04,628,59.8,26.7,29.1,0.0,25.2,Clear,0,0,0,0,0,0,4,18,0
2026-08-03 04:00:00,NH16-06,J07,587,47.5,26.9,27.2,39.0,25.7,Rainy,0,0,0,0,0,0,4,40,0
2026-08-03 04:00:00,NH16-07,J07,527,61.5,20.8,24.4,0.0,30.7,Clear,0,0,0,0,0,0,4,15,0
2026-08-03 04:00:00,NH16-08,J05,561,60.9,27.0,26.0,0.0,25.8,Clear,0,0,0,1,0,0,4,16,0
2026-08-03 04:00:00,NH16-09,J07,584,60.5,26.5,27.0,0.0,25.6,Clear,0,0,0,0,0,0,4,17,0
2026-08-03 04:00:00,NH16-10,J18,524,61.5,22.8,24.3,0.0,33.5,Clear,0,0,0,0,0,0,4,15,0
2026-08-03 04:00:00,ORR-01,J13,576,50.7,27.3,26.7,0.0,26.3,Clear,0,0,0,0,0,0,4,18,0
2026-08-03 04:00:00,ORR-02,J07,501,51.9,20.7,23.2,0.0,23.0,Clear,0,0,0,0,0,0,4,15,0
2026-08-03 04:00:00,ORR-03,J05,563,50.9,24.6,26.1,0.0,23.1,Clear,0,0,0,0,0,0,4,17,0
2026-08-03 04:00:00,ORR-04,J20,524,51.5,21.6,24.3,0.0,33.3,Clear,0,0,0,0,0,0,4,16,0
2026-08-03 04:00:00,ORR-05,J11,579,50.6,27.3,26.8,0.0,27.4,Clear,0,0,0,0,0,0,4,18,0
2026-08-03 04:00:00,ORR-06,J04,504,37.8,22.2,23.3,30.0,28.6,Rainy,0,0,0,0,0,0,4,40,0
2026-08-03 04:00:00,ORR-07,J01,619,50.0,26.1,28.7,0.0,32.8,Clear,0,0,0,0,0,0,4,19,0
2026-08-03 04:00:00,ORR-08,J09,550,51.1,25.7,25.5,0.0,24.8,Clear,0,1,0,0,0,0,4,17,0
2026-08-03 04:00:00,ORR-09,J07,638,49.7,28.4,29.5,0.0,29.5,Clear,0,0,0,0,0,0,4,20,0
2026-08-03 04:00:00,ORR-10,J08,634,49.7,29.5,29.4,0.0,33.3,Clear,0,0,0,0,0,0,4,20,0
2026-08-03 04:00:00,ORR-11,J11,599,36.0,24.0,27.7,23.8,24.0,Rainy,0,0,0,0,0,0,4,43,0
2026-08-03 04:00:00,ORR-12,J06,585,50.5,28.2,27.1,0.0,30.4,Clear,0,0,0,0,0,0,4,18,0
2026-08-03 04:00:00,CBD-01,J02,412,35.0,24.8,28.6,0.0,25.4,Clear,0,0,0,0,0,0,4,21,0
2026-08-03 04:00:00,CBD-02,J06,412,35.0,27.5,28.6,0.0,24.5,Clear,0,0,0,0,0,0,4,21,0
2026-08-03 04:00:00,CBD-03,J02,390,35.5,27.3,27.1,0.0,26.9,Clear,0,0,0,0,0,0,4,20,0
2026-08-03 04:00:00,CBD-04,J02,402,35.2,27.4,27.9,0.0,22.6,Clear,0,0,0,0,0,0,4,21,0
2026-08-03 04:00:00,CBD-05,J07,324,37.1,19.4,22.5,0.0,32.9,Clear,0,0,0,0,0,0,4,17,0
2026-08-03 04:00:00,CBD-06,J08,319,37.2,22.5,22.2,0.0,28.0,Clear,0,0,0,0,0,0,4,16,0
2026-08-03 04:00:00,CBD-07,J10,350,36.5,22.2,24.3,0.0,23.4,Clear,0,0,0,0,0,0,4,18,0
2026-08-03 04:00:00,CBD-08,J01,320,37.2,19.2,22.2,0.0,31.8,Clear,0,0,0,0,0,0,4,16,0
2026-08-03 04:00:00,CBD-09,J04,395,35.4,26.1,27.4,0.0,28.0,Clear,0,0,0,0,0,0,4,20,0
2026-08-03 04:00:00,CBD-10,J13,368,36.0,24.6,25.6,0.0,32.0,Clear,0,0,0,0,0,0,4,19,0
2026-08-03 04:00:00,METRO-01,J06,329,37.0,23.9,22.8,0.0,33.1,Clear,0,0,0,0,0,0,4,17,0
2026-08-03 04:00:00,METRO-02,J14,395,23.1,26.9,27.4,15.9,25.7,Rainy,0,0,0,0,0,0,4,46,0
2026-08-03 04:00:00,METRO-03,J01,409,35.1,26.0,28.4,0.0,26.2,Clear,0,0,0,0,0,0,4,21,0
2026-08-03 04:00:00,METRO-04,J10,404,35.2,28.2,28.1,0.0,30.8,Clear,0,0,0,0,0,0,4,21,0
2026-08-03 04:00:00,METRO-05,J02,406,35.1,26.8,28.2,0.0,28.1,Clear,0,0,0,0,0,0,4,21,0
